tournament_id,tournament_name,league_band,first_seen_at_utc,last_seen_at_utc,first_scheduled_start_utc,latest_scheduled_start_utc,source
35553,Tournament A12. League 1000-1100,1000-1100,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T18:00:07.241000+00:00,2026-07-29T21:30:11.703000+00:00,api.league-pro.com
35554,Tournament A12. League 900-1000,900-1000,2026-07-29T17:42:00.572392+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T22:00:16.278000+00:00,2026-07-30T04:06:32.537000+00:00,api.league-pro.com
35555,Tournament A14. League 900-1000,900-1000,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T06:00:32.120000+00:00,2026-07-29T09:31:06.366000+00:00,api.league-pro.com
35556,Tournament A14. League 900-1000,900-1000,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T10:00:22.274000+00:00,2026-07-29T13:30:19.886000+00:00,api.league-pro.com
35557,Tournament A14. League 500-550,500-550,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T14:00:32.511000+00:00,2026-07-29T17:30:54.182000+00:00,api.league-pro.com
35558,Tournament A14. League 500-550,500-550,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T18:00:09.543000+00:00,2026-07-29T21:30:20.580000+00:00,api.league-pro.com
35559,Tournament A14. League 700-800,700-800,2026-07-29T17:42:00.572392+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T22:00:15.462000+00:00,2026-07-30T04:12:09.920000+00:00,api.league-pro.com
35560,Tournament A16. League 700-800,700-800,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T06:00:45.883000+00:00,2026-07-29T09:30:11.458000+00:00,api.league-pro.com
35561,Tournament A16. League 550-600,550-600,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T09:59:20.435000+00:00,2026-07-29T13:30:20.788000+00:00,api.league-pro.com
35562,Tournament A16. League 900-1000,900-1000,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T14:00:06.125000+00:00,2026-07-29T17:30:06.896000+00:00,api.league-pro.com
35563,Tournament A16. League 600-700,600-700,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T18:00:20.531000+00:00,2026-07-29T21:30:26.319000+00:00,api.league-pro.com
35564,Tournament A17. League 800-900,800-900,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T06:00:09.707000+00:00,2026-07-29T09:30:18.086000+00:00,api.league-pro.com
35565,Tournament A17. League 800-900,800-900,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T10:00:23.906000+00:00,2026-07-29T13:30:20.170000+00:00,api.league-pro.com
35566,Tournament A18. League 1000-1100,1000-1100,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T10:00:10.738000+00:00,2026-07-29T13:30:13.553000+00:00,api.league-pro.com
35567,Tournament A18. League 1000-1100,1000-1100,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T06:00:12.103000+00:00,2026-07-29T09:30:10.156000+00:00,api.league-pro.com
35568,Tournament A17. League 800-900,800-900,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T14:00:09.076000+00:00,2026-07-29T17:30:08.608000+00:00,api.league-pro.com
35569,Tournament A17. League 400-450,400-450,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T18:00:21.149000+00:00,2026-07-29T21:30:11.196000+00:00,api.league-pro.com
35570,Tournament A17. League 700-800,700-800,2026-07-29T17:42:00.572392+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T22:00:02.339000+00:00,2026-07-30T03:31:39.839000+00:00,api.league-pro.com
35571,Tournament A18. League 800-900,800-900,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T14:00:12.731000+00:00,2026-07-29T17:30:13.887000+00:00,api.league-pro.com
35572,Tournament A18. League 800-900,800-900,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T18:00:14.262000+00:00,2026-07-29T21:30:10.486000+00:00,api.league-pro.com
35573,Tournament A12. League 500-550,500-550,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T06:00:08.907000+00:00,2026-07-30T09:30:07.601000+00:00,api.league-pro.com
35574,Tournament A12. League 450-500,450-500,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T10:00:06.737000+00:00,2026-07-30T13:30:09.403000+00:00,api.league-pro.com
35575,Tournament A12. League 1000-1100,1000-1100,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T14:00:12.820000+00:00,2026-07-30T17:30:04.260000+00:00,api.league-pro.com
35576,Tournament A12. League 1000-1100,1000-1100,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T18:00:01.355000+00:00,2026-07-30T21:30:02.598000+00:00,api.league-pro.com
35577,Tournament A14. League 300-350,300-350,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T06:01:03.571000+00:00,2026-07-30T09:30:41.494000+00:00,api.league-pro.com
35578,Tournament A14. League 400-450,400-450,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T10:00:14.770000+00:00,2026-07-30T13:30:09.564000+00:00,api.league-pro.com
35579,Tournament A14. League 900-1000,900-1000,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T14:00:16.543000+00:00,2026-07-30T17:30:12.050000+00:00,api.league-pro.com
35580,Tournament A14. League 800-900,800-900,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T18:00:17.329000+00:00,2026-07-30T21:30:15.589000+00:00,api.league-pro.com
35581,Tournament A16. League 1000-1100,1000-1100,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T06:00:09.805000+00:00,2026-07-30T09:30:09.225000+00:00,api.league-pro.com
35582,Tournament A16. League 1000-1100,1000-1100,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T10:00:22.220000+00:00,2026-07-30T13:30:11.804000+00:00,api.league-pro.com
35583,Tournament A16. League 1000-1100,1000-1100,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T14:00:11.207000+00:00,2026-07-30T17:30:09.603000+00:00,api.league-pro.com
35584,Tournament A18. League 350-400,350-400,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T06:00:14.816000+00:00,2026-07-30T09:30:07.523000+00:00,api.league-pro.com
35585,Tournament A17. League 800-900,800-900,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T06:00:17.745000+00:00,2026-07-30T09:30:37.814000+00:00,api.league-pro.com
35586,Tournament A17. League 800-900,800-900,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T10:00:08.777000+00:00,2026-07-30T13:30:11.824000+00:00,api.league-pro.com
35587,Tournament A17. League 800-900,800-900,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T14:00:14.014000+00:00,2026-07-30T17:30:08.051000+00:00,api.league-pro.com
35588,Tournament A17. League 700-800,700-800,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T18:00:07.763000+00:00,2026-07-30T21:33:30.801000+00:00,api.league-pro.com
35589,Tournament A16. League 700-800,700-800,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T18:00:19.440000+00:00,2026-07-30T21:30:12.400000+00:00,api.league-pro.com
35590,Tournament A12. League 1000-1100,1000-1100,2026-07-30T17:42:26.361703+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T22:00:11.268000+00:00,2026-07-31T03:30:16.448000+00:00,api.league-pro.com
35591,Tournament A18. League 1000-1100,1000-1100,2026-07-29T17:42:00.572392+00:00,2026-07-30T17:42:26.361703+00:00,2026-07-30T10:00:17.440000+00:00,2026-07-30T13:30:08.466000+00:00,api.league-pro.com
35592,Tournament A18. League 900-1000,900-1000,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T14:00:15.053000+00:00,2026-07-30T17:30:10.112000+00:00,api.league-pro.com
35593,Tournament A18. League 900-1000,900-1000,2026-07-29T17:42:00.572392+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T18:00:06.605000+00:00,2026-07-30T21:30:07.642000+00:00,api.league-pro.com
35594,Tournament A14. League 800-900,800-900,2026-07-30T17:42:26.361703+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T22:00:24.503000+00:00,2026-07-31T03:30:02.200000+00:00,api.league-pro.com
35595,Tournament A17. League 550-600,550-600,2026-07-30T17:42:26.361703+00:00,2026-07-31T05:42:26.100968+00:00,2026-07-30T22:00:27.597000+00:00,2026-07-31T03:30:15.588000+00:00,api.league-pro.com
35596,Tournament A12. League 800-900,800-900,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T06:00:06.542000+00:00,2026-07-31T09:30:07.731000+00:00,api.league-pro.com
35597,Tournament A12. League 800-900,800-900,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T10:00:07.292000+00:00,2026-07-31T13:30:07.589000+00:00,api.league-pro.com
35598,Tournament A12. League 500-550,500-550,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T14:00:30.147000+00:00,2026-07-31T17:44:10.283000+00:00,api.league-pro.com
35599,Tournament A12. League 1100-1300,1100-1300,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T18:00:29.125000+00:00,2026-07-31T21:30:59.117000+00:00,api.league-pro.com
35600,Tournament A14. League 700-800,700-800,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T06:00:25.621000+00:00,2026-07-31T09:30:15.086000+00:00,api.league-pro.com
35601,Tournament A14. League 700-800,700-800,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T10:00:24.349000+00:00,2026-07-31T13:30:27.768000+00:00,api.league-pro.com
35602,Tournament A14. League 600-700,600-700,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T14:00:13.968000+00:00,2026-07-31T17:30:16.500000+00:00,api.league-pro.com
35603,Tournament A14. League 600-700,600-700,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T18:00:14.564000+00:00,2026-07-31T21:30:11.273000+00:00,api.league-pro.com
35604,Tournament A17. League 600-700,600-700,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T06:00:22.192000+00:00,2026-07-31T09:30:38.119000+00:00,api.league-pro.com
35605,Tournament A16. League 1000-1100,1000-1100,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T06:00:08.559000+00:00,2026-07-31T09:30:10.133000+00:00,api.league-pro.com
35606,Tournament A16. League 700-800,700-800,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T10:00:14.490000+00:00,2026-07-31T13:30:11.023000+00:00,api.league-pro.com
35607,Tournament A16. League 700-800,700-800,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T14:00:09.755000+00:00,2026-07-31T17:30:18.761000+00:00,api.league-pro.com
35608,Tournament A16. League 700-800,700-800,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T18:06:13.957000+00:00,2026-07-31T21:35:52.307000+00:00,api.league-pro.com
35609,Tournament A18. League 400-450,400-450,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T10:00:11.254000+00:00,2026-07-31T13:30:11.166000+00:00,api.league-pro.com
35610,Tournament A18. League 550-600,550-600,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T06:00:12.656000+00:00,2026-07-31T09:30:07.716000+00:00,api.league-pro.com
35611,Tournament A17. League 900-1000,900-1000,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T10:00:13.653000+00:00,2026-07-31T13:30:17.107000+00:00,api.league-pro.com
35612,Tournament A17. League 900-1000,900-1000,2026-07-30T17:42:26.361703+00:00,2026-07-31T17:42:26.368091+00:00,2026-07-31T14:00:09.312000+00:00,2026-07-31T17:30:11.346000+00:00,api.league-pro.com
35613,Tournament A17. League 700-800,700-800,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T18:00:20.520000+00:00,2026-07-31T21:30:08.568000+00:00,api.league-pro.com
35614,Tournament A12. League 600-700,600-700,2026-07-31T17:42:26.368091+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T22:00:26.274000+00:00,2026-08-01T03:30:04.842000+00:00,api.league-pro.com
35615,Tournament A18. League 700-800,700-800,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T14:00:08.736000+00:00,2026-07-31T17:30:10.709000+00:00,api.league-pro.com
35616,Tournament A18. League 600-700,600-700,2026-07-30T17:42:26.361703+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T18:00:09.916000+00:00,2026-07-31T21:31:51.254000+00:00,api.league-pro.com
35617,Tournament A14. League 700-800,700-800,2026-07-31T17:42:26.368091+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T22:00:17.874000+00:00,2026-08-01T03:29:57.466000+00:00,api.league-pro.com
35618,Tournament A17. League 450-500,450-500,2026-07-31T17:42:26.368091+00:00,2026-08-01T05:42:07.679804+00:00,2026-07-31T22:00:32.174000+00:00,2026-08-01T03:30:11.831000+00:00,api.league-pro.com
35619,Tournament A12. League 800-900,800-900,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T06:00:11.917000+00:00,2026-08-01T09:30:06.929000+00:00,api.league-pro.com
35620,Tournament A12. League 800-900,800-900,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T10:00:07.615000+00:00,2026-08-01T13:30:07.994000+00:00,api.league-pro.com
35621,Tournament A12. League 1000-1100,1000-1100,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T14:00:17.421000+00:00,2026-08-01T17:30:10.698000+00:00,api.league-pro.com
35622,Tournament A12. League 1000-1100,1000-1100,2026-07-31T17:42:26.368091+00:00,2026-07-31T17:42:26.368091+00:00,2026-08-01T18:00:00+00:00,2026-08-01T21:30:00+00:00,api.league-pro.com
35623,Tournament A14. League 450-500,450-500,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T06:00:41.680000+00:00,2026-08-01T09:30:12.763000+00:00,api.league-pro.com
35624,Tournament A14. League 550-600,550-600,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T10:00:35.373000+00:00,2026-08-01T13:30:33.767000+00:00,api.league-pro.com
35625,Tournament A14. League 800-900,800-900,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T14:00:09.162000+00:00,2026-08-01T17:30:02.510000+00:00,api.league-pro.com
35626,Tournament A14. League 800-900,800-900,2026-07-31T17:42:26.368091+00:00,2026-07-31T17:42:26.368091+00:00,2026-08-01T18:00:00+00:00,2026-08-01T21:30:00+00:00,api.league-pro.com
35627,Tournament A17. League 350-400,350-400,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T06:00:29.587000+00:00,2026-08-01T09:30:19.109000+00:00,api.league-pro.com
35628,Tournament A17. League 400-450,400-450,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T10:00:16.536000+00:00,2026-08-01T13:36:08.336000+00:00,api.league-pro.com
35629,Tournament A17. League 400-450,400-450,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T14:04:24.455000+00:00,2026-08-01T17:30:11.057000+00:00,api.league-pro.com
35630,Tournament A17. League 700-800,700-800,2026-07-31T17:42:26.368091+00:00,2026-07-31T17:42:26.368091+00:00,2026-08-01T18:00:00+00:00,2026-08-01T21:30:00+00:00,api.league-pro.com
35631,Tournament A16. League 550-600,550-600,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T06:00:31.555000+00:00,2026-08-01T09:30:29.383000+00:00,api.league-pro.com
35632,Tournament A16. League 550-600,550-600,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T10:00:11.784000+00:00,2026-08-01T13:30:21.293000+00:00,api.league-pro.com
35633,Tournament A16. League 450-500,450-500,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T14:00:15.605000+00:00,2026-08-01T17:35:14.732000+00:00,api.league-pro.com
35634,Tournament A16. League 450-500,450-500,2026-07-31T17:42:26.368091+00:00,2026-07-31T17:42:26.368091+00:00,2026-08-01T18:00:00+00:00,2026-08-01T21:30:00+00:00,api.league-pro.com
35635,Tournament A12. League 600-700,600-700,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T22:00:00+00:00,2026-08-02T03:30:00+00:00,api.league-pro.com
35636,Tournament A18. League 1000-1100,1000-1100,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T10:07:15.202000+00:00,2026-08-01T13:30:13.275000+00:00,api.league-pro.com
35637,Tournament A18. League 1000-1100,1000-1100,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T14:00:42.753000+00:00,2026-08-01T17:30:16.861000+00:00,api.league-pro.com
35638,Tournament A18. League 550-600,550-600,2026-07-31T17:42:26.368091+00:00,2026-07-31T17:42:26.368091+00:00,2026-08-01T18:00:00+00:00,2026-08-01T21:30:00+00:00,api.league-pro.com
35639,Tournament A18. League 400-450,400-450,2026-07-31T17:42:26.368091+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T06:00:10.857000+00:00,2026-08-01T09:36:28.016000+00:00,api.league-pro.com
35640,Tournament A14. League 900-1000,900-1000,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T22:00:00+00:00,2026-08-02T03:30:00+00:00,api.league-pro.com
35641,Tournament A17. League 550-600,550-600,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-01T22:00:00+00:00,2026-08-02T03:30:00+00:00,api.league-pro.com
35642,Tournament A12. League 700-800,700-800,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T06:00:00+00:00,2026-08-02T09:30:00+00:00,api.league-pro.com
35643,Tournament A12. League 800-900,800-900,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T10:00:00+00:00,2026-08-02T13:30:00+00:00,api.league-pro.com
35644,Tournament A12. League 1000-1100,1000-1100,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T14:00:00+00:00,2026-08-02T17:30:00+00:00,api.league-pro.com
35645,Tournament A12. League 550-600,550-600,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T18:00:00+00:00,2026-08-02T21:30:00+00:00,api.league-pro.com
35646,Tournament A14. League 400-450,400-450,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T06:00:00+00:00,2026-08-02T09:30:00+00:00,api.league-pro.com
35647,Tournament A14. League 800-900,800-900,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T10:00:00+00:00,2026-08-02T13:30:00+00:00,api.league-pro.com
35648,Tournament A14. League 800-900,800-900,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T14:00:00+00:00,2026-08-02T17:30:00+00:00,api.league-pro.com
35649,Tournament A14. League 700-800,700-800,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T18:00:00+00:00,2026-08-02T21:30:00+00:00,api.league-pro.com
35650,Tournament A17. League 500-550,500-550,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T06:00:00+00:00,2026-08-02T09:30:00+00:00,api.league-pro.com
35651,Tournament A17. League 400-450,400-450,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T10:00:00+00:00,2026-08-02T13:30:00+00:00,api.league-pro.com
35652,Tournament A17. League 700-800,700-800,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T14:00:00+00:00,2026-08-02T17:30:00+00:00,api.league-pro.com
35653,Tournament A16. League 700-800,700-800,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T06:00:00+00:00,2026-08-02T09:30:00+00:00,api.league-pro.com
35654,Tournament A16. League 700-800,700-800,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T10:00:00+00:00,2026-08-02T13:30:00+00:00,api.league-pro.com
35655,Tournament A16. League 700-800,700-800,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T14:00:00+00:00,2026-08-02T17:30:00+00:00,api.league-pro.com
35656,Tournament A16. League 1000-1100,1000-1100,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T18:00:00+00:00,2026-08-02T21:30:00+00:00,api.league-pro.com
35658,Tournament A18. League 1000-1100,1000-1100,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T10:00:00+00:00,2026-08-02T13:30:00+00:00,api.league-pro.com
35659,Tournament A18. League 900-1000,900-1000,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T14:00:00+00:00,2026-08-02T17:30:00+00:00,api.league-pro.com
35660,Tournament A18. League 350-400,350-400,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T06:00:00+00:00,2026-08-02T09:30:00+00:00,api.league-pro.com
35663,Tournament A17. League 800-900,800-900,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T18:00:00+00:00,2026-08-02T21:30:00+00:00,api.league-pro.com
35664,Tournament A18. League 600-700,600-700,2026-08-01T17:42:10.018681+00:00,2026-08-01T17:42:10.018681+00:00,2026-08-02T18:00:00+00:00,2026-08-02T21:30:00+00:00,api.league-pro.com
